Customer ID,Customer Name,Order Priority,Discount,Unit Price,Shipping Cost,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Total,Manager
2379,Mildred Briggs,Low,0.06,122.99,19.99,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Therma-A-Bind 250T Electric Binding System,0.37,United States,Central,Michigan,Garden City,48135,5/5/2015,5/7/2015,1019.7096,12,1477.84,86655,122.93,Chris
2380,Lisa Branch,Low,0.08,68.81,60,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",0.41,United States,Central,Michigan,Grand Rapids,49505,5/5/2015,5/7/2015,-1069.72,17,1162.46,86655,68.73,Chris
2382,Geoffrey Saunders,Low,0.06,122.99,19.99,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Therma-A-Bind 250T Electric Binding System,0.37,United States,East,New York,New York City,10024,5/5/2015,5/7/2015,1408.1865,48,5911.35,962,122.93,Erin
2382,Geoffrey Saunders,Low,0.08,68.81,60,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",0.41,United States,East,New York,New York City,10024,5/5/2015,5/7/2015,-1069.72,68,4649.85,962,68.73,Erin
1101,Kimberly McCarthy,Medium,0.02,15.14,4.53,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Eldon® Gobal File Keepers,0.81,United States,West,California,Oxnard,93030,5/5/2015,5/6/2015,5.884,3,51.02,91488,15.12,William
2509,Sidney Larson,Medium,0.05,30.98,9.18,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1951,0.4,United States,East,Maine,South Portland,4106,5/5/2015,5/5/2015,308.67,15,462.57,87029,30.93,Erin
1979,Marianne Weiner Ennis,Not Specified,0.05,20.99,3.3,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory39,0.81,United States,West,Colorado,Littleton,80122,5/5/2015,5/6/2015,21.8834,4,72.75,87757,20.94,William
1416,Betsy Gibson,Critical,0.02,417.4,75.23,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,0.79,United States,Central,Indiana,Indianapolis,46203,5/6/2015,5/7/2015,-634.8654,1,471.21,90538,417.38,Chris
2420,Wesley Cho,High,0.04,9.11,2.15,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,United States,South,Virginia,Richmond,23223,5/6/2015,5/6/2015,-23.072,11,100.87,86752,9.07,Sam
1986,Lynda Rosenthal,Not Specified,0.01,15.31,8.78,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,0.57,United States,Central,Texas,Midland,79701,5/6/2015,5/7/2015,12.146,23,377,90888,15.3,Chris
1986,Lynda Rosenthal,Not Specified,0.05,7.99,5.03,Express Air,Home Office,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,United States,Central,Texas,Midland,79701,5/6/2015,5/8/2015,5.687,4,42.99,90888,7.94,Chris
1261,Vickie Gonzalez,Critical,0.02,73.98,14.52,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,0.65,United States,West,Colorado,Broomfield,80020,5/7/2015,5/10/2015,43.538,5,378.23,89730,73.96,William
1502,Renee Huang,Critical,0.08,3.69,0.5,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 487,0.38,United States,South,Florida,Coral Springs,33065,5/7/2015,5/10/2015,-3.6547,38,129.43,89193,3.61,Sam
1725,Linda Blake,High,0.05,35.99,1.1,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Accessory35,0.55,United States,East,Ohio,Hilliard,43026,5/7/2015,5/9/2015,149.166,9,261.56,87193,35.94,Erin
2962,Leonard Strauss,High,0.07,4.76,0.88,Express Air,Consumer,Office Supplies,Paper,Wrap Bag,Wirebound Voice Message Log Book,0.39,United States,West,Colorado,Louisville,80027,5/7/2015,5/9/2015,33.3477,10,48.33,88611,4.69,William
3248,Earl Donnelly,High,0.07,2.78,1.49,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Suede Grain Vinyl Binders,0.36,United States,South,Louisiana,Slidell,70458,5/7/2015,5/8/2015,-340.5311,17,47.12,87297,2.71,Sam
3338,Constance Robertson,High,0.08,6.48,8.4,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 212,0.37,United States,South,Florida,Tampa,33614,5/7/2015,5/7/2015,58.812,7,45,85979,6.4,Sam
1997,Harriet Bowman,Medium,0.01,16.48,1.99,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,Maxell DVD-RAM Discs,0.42,United States,South,South Carolina,Hilton Head Island,29915,5/7/2015,5/8/2015,739.674,7,122.93,90334,16.47,Sam
3077,Lynne Reid,Medium,0.07,300.97,7.18,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,East,Ohio,Strongsville,44136,5/7/2015,5/9/2015,-807.59,2,582.2,88239,300.9,Erin
3079,Andrew Levine,Medium,0.07,300.97,7.18,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,East,Pennsylvania,Philadelphia,19112,5/7/2015,5/9/2015,-807.59,7,2037.69,41253,300.9,Erin
2187,Joanne Spivey,High,0.09,16.98,12.39,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Brown Kraft Recycled Envelopes,0.35,United States,Central,Missouri,Independence,64055,5/8/2015,5/10/2015,-48.57,5,86.8,89440,16.89,Chris
2189,Frank Cross,High,0.09,16.98,12.39,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Brown Kraft Recycled Envelopes,0.35,United States,East,New York,New York City,10177,5/8/2015,5/10/2015,-48.57,22,381.91,7364,16.89,Erin
2063,Todd D Norris,Low,0.06,300.97,7.18,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,South,Virginia,Newport News,23602,5/8/2015,5/8/2015,-729.988,1,291.4,87147,300.91,Sam
2880,Grace Black,Low,0.09,243.98,43.32,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0.55,United States,South,Florida,North Miami Beach,33160,5/8/2015,5/13/2015,1059.288,25,5587.89,88627,243.89,Sam
2991,Sean Herbert,Low,0.05,70.97,3.5,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,United States,Central,Wisconsin,Racine,53402,5/8/2015,5/13/2015,18.218,2,141.59,91466,70.92,Chris
2992,Lindsay Webb,Low,0,5.28,6.26,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1928,0.4,United States,Central,Wisconsin,Sheboygan,53081,5/8/2015,5/15/2015,25.058,36,203.05,91466,5.28,Chris
453,George Terry,Not Specified,0.03,29.34,7.87,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Seth Thomas 14"" Putty-Colored Wall Clock",0.54,United States,West,California,Los Gatos,95032,5/8/2015,5/10/2015,-41.32,1,32.4,86011,29.31,William
1028,Marguerite Rodgers,Not Specified,0.05,83.1,6.13,Express Air,Small Business,Technology,Computer Peripherals,Small Box,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",0.45,United States,East,New York,Commack,11725,5/8/2015,5/9/2015,1152.5277,20,1670.33,89007,83.05,Erin
1080,Colleen Fletcher,Not Specified,0.08,13.9,7.59,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",0.56,United States,Central,Illinois,Saint Charles,60174,5/8/2015,5/9/2015,9.862,14,196.41,88461,13.82,Chris
2882,Andrew Gonzalez,Critical,0.05,6.48,8.73,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 227,0.37,United States,South,North Carolina,Charlotte,28206,5/9/2015,5/9/2015,-160.3847,35,232.5,4839,6.43,Sam
2883,Stuart Sharma,Critical,0.05,6.48,8.73,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 227,0.37,United States,East,Ohio,North Olmsted,44070,5/9/2015,5/9/2015,-120.59,9,59.79,87632,6.43,Erin
62,Pam Gilbert,High,0.02,5.98,5.15,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 193,0.36,United States,Central,Texas,Round Rock,78664,5/9/2015,5/11/2015,2.14,3,22.85,87407,5.96,Chris
1650,Dan Lamm,High,0.05,6.48,2.74,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Sony MFD2HD Formatted Diskettes, 10/Pack",0.71,United States,South,North Carolina,Asheboro,27203,5/9/2015,5/9/2015,15.096,15,94.27,91042,6.43,Sam
1650,Dan Lamm,High,0.09,12.53,0.5,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 485,0.38,United States,South,North Carolina,Asheboro,27203,5/9/2015,5/10/2015,14.9124,7,82.21,91042,12.44,Sam
1650,Dan Lamm,High,0.08,65.99,8.99,Express Air,Corporate,Technology,Telephones and Communication,Small Box,i270,0.55,United States,South,North Carolina,Asheboro,27203,5/9/2015,5/11/2015,-135.226,8,417.47,91042,65.91,Sam
43,Theodore Moran,High,0,99.99,19.99,Regular Air,Consumer,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,0.52,United States,West,Washington,Redmond,98052,5/10/2015,5/11/2015,25.91382,6,647.07,91454,99.99,William
1778,Ray Oakley,High,0.06,13.99,7.51,Regular Air,Consumer,Technology,Office Machines,Medium Box,Sharp EL500L Fraction Calculator,0.39,United States,Central,Indiana,West Lafayette,47906,5/10/2015,5/12/2015,6.48324,21,287.99,89943,13.93,Chris
1778,Ray Oakley,High,0.06,15.04,1.97,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,White GlueTop Scratch Pads,0.39,United States,Central,Indiana,West Lafayette,47906,5/10/2015,5/10/2015,2.332,3,46.86,89943,14.98,Chris
3283,William Woodard,High,0.03,17.48,1.99,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",0.45,United States,South,Florida,Kendall,33156,5/10/2015,5/11/2015,710.8074,31,537.8,90753,17.45,Sam
995,Lloyd Spencer,Low,0.09,7.64,5.83,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,United States,East,Maine,West Scarborough,4070,5/10/2015,5/15/2015,4.032,9,72.83,89434,7.55,Erin
2820,Laurence Simon,Low,0.08,6.48,2.74,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Sony MFD2HD Formatted Diskettes, 10/Pack",0.71,United States,Central,Missouri,Oakville,63129,5/10/2015,5/12/2015,-82.64,18,113.68,87899,6.4,Chris
1709,Dennis Bowen,Medium,0.04,95.43,19.99,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,United States,East,Pennsylvania,Pottstown,19464,5/10/2015,5/12/2015,13.536,33,3251.76,88783,95.39,Erin
1595,Chad Henson,High,0.01,500.98,26,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,0.6,United States,East,West Virginia,Huntington,25705,5/11/2015,5/12/2015,5078.538,14,7360.2,90796,500.97,Erin
1595,Chad Henson,High,0.08,9.77,6.02,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,DAX Solid Wood Frames,0.48,United States,East,West Virginia,Huntington,25705,5/11/2015,5/12/2015,23.276,9,89.06,90796,9.69,Erin
1595,Chad Henson,High,0.09,3.28,0.98,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 329,0.59,United States,East,West Virginia,Huntington,25705,5/11/2015,5/13/2015,17.754,42,134.97,90796,3.19,Erin
1609,Jerry Ennis,High,0.03,2.16,6.05,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,West,California,Sacramento,95823,5/11/2015,5/12/2015,-90.5855,7,17.31,87824,2.13,William
1609,Jerry Ennis,High,0.03,9.71,9.45,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,0.6,United States,West,California,Sacramento,95823,5/11/2015,5/11/2015,-36.9,2,23.56,87824,9.68,William
2464,Joe George,High,0.09,1.74,4.08,Express Air,Consumer,Furniture,Office Furnishings,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",0.53,United States,South,Louisiana,Bossier City,71111,5/11/2015,5/13/2015,608.262,4,10.41,88713,1.65,Sam
2464,Joe George,High,0.08,227.55,32.48,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Hon Rectangular Conference Tables,0.68,United States,South,Louisiana,Bossier City,71111,5/11/2015,5/11/2015,-570.1696,16,2849.64,88713,227.47,Sam
1693,Melinda Thornton,Low,0.01,15.67,1.39,Express Air,Consumer,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,United States,South,Virginia,Reston,20190,5/11/2015,5/11/2015,-273.98,11,188.09,90190,15.66,Sam
2935,Shirley Riley,Low,0.02,3.8,1.49,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,United States,East,Massachusetts,Boston,2215,5/11/2015,5/15/2015,7.31,5,20.46,87617,3.78,Erin
1671,Mitchell Ross,Critical,0.03,223.98,15.01,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL200 Manual Binding Machine,0.38,United States,South,Virginia,Burke,22015,5/12/2015,5/13/2015,0.696,21,4881.84,86725,223.95,Sam
14,Gwendolyn F Tyson,Medium,0.09,78.69,19.99,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,0.43,United States,Central,Minnesota,Prior Lake,55372,5/12/2015,5/14/2015,803.4705,16,1164.45,86838,78.6,Chris
14,Gwendolyn F Tyson,Medium,0.08,3.28,2.31,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 321,0.56,United States,Central,Minnesota,Prior Lake,55372,5/12/2015,5/13/2015,-24.03,7,22.23,86838,3.2,Chris
14,Gwendolyn F Tyson,Medium,0.05,3.28,4.2,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 351,0.56,United States,Central,Minnesota,Prior Lake,55372,5/12/2015,5/13/2015,-37.03,4,13.99,86838,3.23,Chris
14,Gwendolyn F Tyson,Medium,0.05,3.58,1.63,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,"OIC Colored Binder Clips, Assorted Sizes",0.36,United States,Central,Minnesota,Prior Lake,55372,5/12/2015,5/13/2015,-0.71,4,14.26,86838,3.53,Chris
1826,Kate Peck,Medium,0,9.27,4.39,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",0.38,United States,Central,Iowa,Bettendorf,52722,5/12/2015,5/14/2015,-7.61,1,10.65,86959,9.27,Chris
1267,Rosemary Branch,Not Specified,0.04,5.98,4.38,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",0.75,United States,South,Florida,Boca Raton,33433,5/12/2015,5/14/2015,-1522.304,11,69.75,89515,5.94,Sam
1389,Jean Khan,High,0.08,2.62,0.8,Express Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,0.39,United States,West,California,Menlo Park,94025,5/13/2015,5/15/2015,21.7695,12,31.55,88728,2.54,William
578,Evan K Bullard,Medium,0.03,162.93,19.99,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Multimedia Mailers,0.39,United States,East,Connecticut,Naugatuck,6770,5/13/2015,5/14/2015,293.14,3,515.88,88644,162.9,Erin
579,Marlene Abrams,Medium,0.01,11.58,5.72,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,United States,East,Connecticut,Seymour,6478,5/13/2015,5/15/2015,-6.61,2,25.06,88644,11.57,Erin
580,Kathryn Patrick,Medium,0.01,55.99,5,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,United States,East,Maine,Auburn,4210,5/13/2015,5/14/2015,-57.541,12,578.24,88644,55.98,Erin
585,William Larson,Medium,0.06,13.9,7.59,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",0.56,United States,East,New Hampshire,Concord,3301,5/13/2015,5/14/2015,-67.59,12,170.45,88644,13.84,Erin
3257,Sharon Marcus,Medium,0,25.38,8.99,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Chairman Wall Clock",0.5,United States,West,Washington,Longview,98632,5/13/2015,5/15/2015,470.338,26,700.41,88826,25.38,William
1085,Ted Dunlap,Not Specified,0.06,30.42,8.65,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,"Fellowes Internet Keyboard, Platinum",0.74,United States,East,New York,Deer Park,11729,5/13/2015,5/15/2015,-159.25,10,309.05,86124,30.36,Erin
1085,Ted Dunlap,Not Specified,0.02,37.94,5.08,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,United States,East,New York,Deer Park,11729,5/13/2015,5/14/2015,206.517,8,299.3,86124,37.92,Erin
156,Diana Xu,Critical,0.01,95.99,4.9,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T60,0.56,United States,West,Colorado,Fort Collins,80525,5/14/2015,5/15/2015,713.88,13,1050.08,87671,95.98,William
497,Steve McKee,Critical,0.07,152.48,6.5,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.74,United States,South,Tennessee,Murfreesboro,37130,5/14/2015,5/16/2015,171.8388,35,5062.49,90706,152.41,Sam
910,Carla Hauser,Critical,0,5.28,5.61,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1954,0.4,United States,South,Arkansas,Texarkana,71854,5/14/2015,5/14/2015,-149.212,15,85.26,90187,5.28,Sam
353,Bonnie Chambers,Low,0.08,4.89,4.93,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",0.66,United States,West,Arizona,Glendale,85301,5/14/2015,5/14/2015,-165.45,17,84.76,89647,4.81,William
353,Bonnie Chambers,Low,0.07,6.68,6.92,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1898,0.37,United States,West,Arizona,Glendale,85301,5/14/2015,5/21/2015,-141.12,16,104.84,89647,6.61,William
539,Alice Coley,Medium,0.05,59.78,10.29,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Recycled Regency Composition Covers,0.39,United States,Central,Illinois,Urbana,61801,5/14/2015,5/15/2015,159.5297,7,414.49,91174,59.73,Chris
540,Ruth Lamm,Medium,0.08,20.99,1.25,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory29,0.83,United States,Central,Illinois,Vernon Hills,60061,5/14/2015,5/16/2015,15.3714,28,469.69,91174,20.91,Chris
1069,Pam Bennett,Medium,0.02,15.94,5.45,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16701 Slimline Battery Pencil Sharpener,0.55,United States,Central,Illinois,Carbondale,62901,5/14/2015,5/15/2015,139.612,41,664.34,87110,15.92,Chris
1023,Glen Newman,Critical,0.02,39.06,10.55,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Recycled Linen-Style Covers,0.37,United States,East,Pennsylvania,Wilkinsburg,15221,5/15/2015,5/15/2015,442.0899,16,640.71,88633,39.04,Erin
1023,Glen Newman,Critical,0.1,37.7,2.99,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Vinyl Sectional Post Binders,0.35,United States,East,Pennsylvania,Wilkinsburg,15221,5/15/2015,5/16/2015,455.124,18,659.6,88633,37.6,Erin
18,Laurie Hanna,High,0.05,26.48,6.93,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,DAX Natural Wood-Tone Poster Frame,0.49,United States,West,Montana,Helena,59601,5/15/2015,5/16/2015,314.4813,17,455.77,90031,26.43,William
21,Tony Wilkins Winters,High,0.05,26.48,6.93,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,DAX Natural Wood-Tone Poster Frame,0.49,United States,East,New York,New York City,10012,5/15/2015,5/16/2015,384.38,70,1876.69,41793,26.43,Erin
1989,David Weaver,High,0.01,30.98,6.5,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Belkin ErgoBoard™ Keyboard,0.64,United States,West,Utah,Holladay,84117,5/15/2015,5/16/2015,46.29,11,363.37,90001,30.97,William
1989,David Weaver,High,0.01,40.99,19.99,Regular Air,Corporate,Office Supplies,Paper,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",0.36,United States,West,Utah,Holladay,84117,5/15/2015,5/18/2015,177.79,11,480.75,90001,40.98,William
266,Ross Frederick,Medium,0.08,6.48,7.03,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 214,0.37,United States,Central,Texas,San Antonio,78207,5/15/2015,5/16/2015,8.932,10,67.86,90594,6.4,Chris
266,Ross Frederick,Medium,0.01,20.34,35,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,United States,Central,Texas,San Antonio,78207,5/15/2015,5/16/2015,229.638,33,747.28,90594,20.33,Chris
491,Toni Swanson,Medium,0.08,2.94,0.96,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,United States,East,New York,New York City,10154,5/15/2015,5/17/2015,-2.12,23,66.7,8353,2.86,Erin
494,Jimmy Alston Holder,Medium,0.06,8.32,2.38,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5 IBM Formatted Diskettes, 10/Box",0.74,United States,West,Washington,Seattle,98115,5/15/2015,5/17/2015,-36.63,12,101.26,88905,8.26,William
494,Jimmy Alston Holder,Medium,0.08,2.94,0.96,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,United States,West,Washington,Seattle,98115,5/15/2015,5/17/2015,-2.12,6,17.4,88905,2.86,William
3041,Carrie Duke,Not Specified,0.08,73.98,4,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,0.77,United States,Central,Kansas,Garden City,67846,5/15/2015,5/18/2015,97.16,17,1181.67,86102,73.9,Chris
3041,Carrie Duke,Not Specified,0.02,3.68,1.32,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",0.83,United States,Central,Kansas,Garden City,67846,5/15/2015,5/17/2015,-20.65,8,29.93,86102,3.66,Chris
136,Dale Gillespie,Critical,0.04,18.97,9.54,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1939,0.37,United States,West,California,Petaluma,94952,5/16/2015,5/17/2015,3.04,5,101.74,88534,18.93,William
136,Dale Gillespie,Critical,0.09,10.98,3.37,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars® Softgrip Scissors,0.57,United States,West,California,Petaluma,94952,5/16/2015,5/17/2015,2.706,8,84.52,88534,10.89,William
688,Ashley Reese,Critical,0.07,279.48,35,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",0.8,United States,Central,Missouri,Saint Louis,63116,5/16/2015,5/16/2015,-207.28,10,2716.09,88503,279.41,Chris
1042,Jerome Burch,Critical,0,14.42,6.75,Express Air,Small Business,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,United States,West,California,Yuba City,95991,5/16/2015,5/17/2015,9.33,6,98.96,87847,14.42,William
1390,Hazel Jones,Critical,0.1,8.17,1.69,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",0.38,United States,West,California,Stockton,95207,5/16/2015,5/16/2015,100.2984,19,145.36,88731,8.07,William
1390,Hazel Jones,Critical,0.03,110.99,2.5,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T18,0.57,United States,West,California,Stockton,95207,5/16/2015,5/18/2015,2495.3988,38,3616.52,88731,110.96,William
1721,Jennifer Zimmerman,High,0.04,12.44,6.27,Regular Air,Corporate,Office Supplies,Storage & Organization,Medium Box,Eldon Simplefile® Box Office®,0.57,United States,South,Arkansas,Jonesboro,72401,5/16/2015,5/17/2015,-258.566,37,464.94,90787,12.4,Sam
1723,Constance Flowers,High,0.04,12.44,6.27,Regular Air,Corporate,Office Supplies,Storage & Organization,Medium Box,Eldon Simplefile® Box Office®,0.57,United States,West,California,San Diego,92037,5/16/2015,5/17/2015,-59.06,146,1834.61,32710,12.4,William
2610,Tommy Lutz,High,0.09,5.4,7.78,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,West,California,Davis,95616,5/16/2015,5/17/2015,-136.252,9,49.24,86118,5.31,William
3354,Sara Faulkner,High,0.03,28.53,1.49,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,United States,West,California,Calexico,92231,5/16/2015,5/17/2015,137.6757,7,199.53,88589,28.5,William
3354,Sara Faulkner,High,0.07,5.98,7.15,Regular Air,Corporate,Office Supplies,Paper,Small Box,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),0.36,United States,West,California,Calexico,92231,5/16/2015,5/18/2015,-62,6,37.05,88589,5.91,William
2070,Kelly Collins,Low,0.07,35.99,5.99,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,United States,Central,Michigan,Eastpointe,48021,5/16/2015,5/20/2015,17.8398,5,153.61,88558,35.92,Chris
2071,Victor Cherry,Low,0.08,65.99,5.92,Express Air,Corporate,Technology,Telephones and Communication,Small Box,i500plus,0.58,United States,Central,Michigan,Farmington Hills,48336,5/16/2015,5/23/2015,183.843,20,1063.81,88558,65.91,Chris
1984,Lynne Wilcox,Not Specified,0.1,7.37,5.53,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",0.69,United States,South,South Carolina,Hilton Head Island,29915,5/16/2015,5/16/2015,290.202,38,269.33,91258,7.27,Sam
91,Wallace Werner,High,0.07,19.84,4.1,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Prismacolor Color Pencil Set,0.44,United States,West,California,Vallejo,94591,5/17/2015,5/18/2015,117.852,9,170.8,87175,19.77,William
